name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time
ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2,TRUE,816,TRUE,461,TRUE,461,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2.json,TRUE,418,TRUE,411,TRUE,411,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2.json,TRUE,717,TRUE,767,TRUE,717,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2.json,TRUE,618,TRUE,593,TRUE,593,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.07_true-termination.c.smt2.json,FALSE,
ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2,TRUE,2261,TRUE,539,TRUE,539,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2.json,TRUE,459,TRUE,437,TRUE,437,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2.json,FALSE,,TRUE,899,TRUE,899,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2.json,TRUE,534,TRUE,604,TRUE,534,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.08_true-termination.c.smt2.json,FALSE,
ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2,FALSE,,TRUE,601,TRUE,601,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2.json,TRUE,466,TRUE,603,TRUE,466,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2.json,FALSE,,TRUE,747,TRUE,747,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2.json,TRUE,575,TRUE,603,TRUE,575,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Ex3.10_true-termination.c.smt2.json,FALSE,
ChenFlurMukhopadhyay-SAS2012-Ex4.01_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2,TRUE,1648,TRUE,462,TRUE,462,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2.json,TRUE,378,TRUE,394,TRUE,378,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,1771,TRUE,1771,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,695,TRUE,695,./PolyHorn experiments/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/ChenFlurMukhopadhyay-SAS2012-Fig1_true-termination.c.smt2.json,FALSE,
Choose.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ChooseLife.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
collatz.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ColonSipma-TACAS2001-Fig1_true-termination.c.smt2,TRUE,2263,TRUE,1041,TRUE,1041,./PolyHorn experiments/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2.json,TRUE,667,TRUE,640,TRUE,640,./PolyHorn experiments/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2.json,FALSE,,TRUE,1075,TRUE,1075,./PolyHorn experiments/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2.json,TRUE,744,TRUE,771,TRUE,744,./PolyHorn experiments/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/ColonSipma-TACAS2001-Fig1_true-termination.c.smt2.json,FALSE,
ComplInterv.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ComplInterv2.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ComplInterv3.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ComplxStruc.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
ConvLower.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
CookSeeZuleger-TACAS2013-Fig8a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
CookSeeZuleger-TACAS2013-Fig8a-modified_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
CookSeeZuleger-TACAS2013-Fig8b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Copenhagen_disj_true-termination.c.smt2,TRUE,1206,TRUE,612,TRUE,612,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2.json,TRUE,505,TRUE,473,TRUE,473,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2.json,TRUE,1032,TRUE,700,TRUE,700,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2.json,TRUE,593,TRUE,554,TRUE,554,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/Copenhagen_disj_true-termination.c.smt2.json,FALSE,
Copenhagen_true-termination.c.smt2,FALSE,,TRUE,558,TRUE,558,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2.json,TRUE,432,TRUE,437,TRUE,432,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2.json,FALSE,,TRUE,663,TRUE,663,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2.json,TRUE,511,TRUE,537,TRUE,511,./PolyHorn experiments/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Copenhagen_true-termination.c.smt2.json,FALSE,
Cousot.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
DivMinus.c.smt2,FALSE,,TRUE,565,TRUE,565,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/DivMinus.c.smt2.json,TRUE,467,TRUE,476,TRUE,467,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/DivMinus.c.smt2.json,FALSE,,TRUE,913,TRUE,913,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/DivMinus.c.smt2.json,TRUE,566,TRUE,661,TRUE,566,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/DivMinus.c.smt2.json,FALSE,
DivMinus2.c.smt2,FALSE,,TRUE,1471,TRUE,1471,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus2.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/DivMinus2.c.smt2.json,TRUE,1167,TRUE,2037,TRUE,1167,./PolyHorn experiments/benchmarks/Termination/linear/DivMinus2.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/DivMinus2.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
DivWithoutMinus.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
DoubleNeg.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
easy1_true-termination.c.smt2,TRUE,14225,TRUE,776,TRUE,776,./PolyHorn experiments/benchmarks/Termination/linear/easy1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/easy1_true-termination.c.smt2.json,TRUE,582,TRUE,592,TRUE,582,./PolyHorn experiments/benchmarks/Termination/linear/easy1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/easy1_true-termination.c.smt2.json,FALSE,,TRUE,1243,TRUE,1243,./PolyHorn experiments/benchmarks/Termination/linear/easy1_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/easy1_true-termination.c.smt2.json,TRUE,728,TRUE,852,TRUE,728,./PolyHorn experiments/benchmarks/Termination/linear/easy1_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/easy1_true-termination.c.smt2.json,FALSE,
easy2_true-termination.c.smt2,FALSE,,TRUE,545,TRUE,545,./PolyHorn experiments/benchmarks/Termination/linear/easy2_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/easy2_true-termination.c.smt2.json,TRUE,443,TRUE,483,TRUE,443,./PolyHorn experiments/benchmarks/Termination/linear/easy2_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/easy2_true-termination.c.smt2.json,TRUE,662,TRUE,628,TRUE,628,./PolyHorn experiments/benchmarks/Termination/linear/easy2_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/easy2_true-termination.c.smt2.json,TRUE,477,TRUE,520,TRUE,477,./PolyHorn experiments/benchmarks/Termination/linear/easy2_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/easy2_true-termination.c.smt2.json,FALSE,
Et1.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Even.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex01.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex02.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex03.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex04.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex05.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex06.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex07.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Ex08.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Factorial.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Fibonacci.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Flip.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Flip2.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Gauss.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
GCD.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
gcd1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,917,TRUE,924,TRUE,917,./PolyHorn experiments/benchmarks/Termination/linear/gcd1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/gcd1_true-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,1578,FALSE,,TRUE,1578,./PolyHorn experiments/benchmarks/Termination/linear/gcd1_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/gcd1_true-termination.c.smt2.json,FALSE,
GCD2.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
GCD3.c.smt2,FALSE,,TRUE,24654,TRUE,24654,./PolyHorn experiments/benchmarks/Termination/linear/GCD3.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GCD3.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,10370,TRUE,10370,./PolyHorn experiments/benchmarks/Termination/linear/GCD3.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/GCD3.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,
GCD4.c.smt2,FALSE,,TRUE,1598,TRUE,1598,./PolyHorn experiments/benchmarks/Termination/linear/GCD4.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GCD4.c.smt2.json,TRUE,820,TRUE,3198,TRUE,820,./PolyHorn experiments/benchmarks/Termination/linear/GCD4.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/GCD4.c.smt2.json,FALSE,,TRUE,1619,TRUE,1619,./PolyHorn experiments/benchmarks/Termination/linear/GCD4.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/GCD4.c.smt2.json,TRUE,983,TRUE,1095,TRUE,983,./PolyHorn experiments/benchmarks/Termination/linear/GCD4.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/GCD4.c.smt2.json,FALSE,
genady_true-termination.c.smt2,FALSE,,TRUE,486,TRUE,486,./PolyHorn experiments/benchmarks/Termination/linear/genady_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/genady_true-termination.c.smt2.json,TRUE,384,TRUE,407,TRUE,384,./PolyHorn experiments/benchmarks/Termination/linear/genady_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/genady_true-termination.c.smt2.json,TRUE,566,TRUE,638,TRUE,566,./PolyHorn experiments/benchmarks/Termination/linear/genady_true-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/Termination/linear/genady_true-termination.c.smt2.json,TRUE,429,TRUE,494,TRUE,429,./PolyHorn experiments/benchmarks/Termination/linear/genady_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/genady_true-termination.c.smt2.json,TRUE,1092
GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2,FALSE,,TRUE,529,TRUE,529,./PolyHorn experiments/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2.json,TRUE,404,TRUE,848,TRUE,404,./PolyHorn experiments/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2.json,FALSE,,TRUE,1042,TRUE,1042,./PolyHorn experiments/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2.json,TRUE,603,TRUE,1000,TRUE,603,./PolyHorn experiments/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/GopanReps-CAV2006-Fig1a_true-termination.c.c.smt2.json,TRUE,897
Gothenburg_true-termination.c.smt2,TRUE,1674,TRUE,1089,TRUE,1089,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2.json,TRUE,967,TRUE,777,TRUE,777,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2.json,TRUE,1457,TRUE,1267,TRUE,1267,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2.json,TRUE,942,TRUE,963,TRUE,942,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Gothenburg_true-termination.c.smt2.json,FALSE,
Gothenburg_v2_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,TRUE,960,TRUE,1106,TRUE,960,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2.json,TRUE,2068,TRUE,1931,TRUE,1931,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2.json,TRUE,1016,TRUE,2406,TRUE,1016,./PolyHorn experiments/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Gothenburg_v2_true-termination.c.smt2.json,FALSE,
GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2,TRUE,17131,TRUE,688,TRUE,688,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2.json,TRUE,607,TRUE,534,TRUE,534,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,620,TRUE,872,TRUE,620,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1a_true-termination.c.smt2.json,FALSE,
GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2,FALSE,,TRUE,1111,TRUE,1111,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2.json,TRUE,831,TRUE,672,TRUE,672,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2.json,TRUE,29358,TRUE,1595,TRUE,1595,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2.json,TRUE,867,TRUE,877,TRUE,867,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1b_true-termination.c.smt2.json,FALSE,
GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2,FALSE,,TRUE,517,TRUE,517,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2.json,TRUE,523,TRUE,419,TRUE,419,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2.json,FALSE,,TRUE,670,TRUE,670,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2.json,TRUE,526,TRUE,562,TRUE,526,./PolyHorn experiments/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/GulavaniGulwani-CAV2008-Fig1c_true-termination.c.smt2.json,FALSE,
GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Hanoi_2vars_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Hanoi_3vars_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Hanoi_plus_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
